id,name,height,weight,base_experience,order,genus,generation,is_legendary,is_mythical,is_baby,color,shape,habitat,growth_rate,capture_rate,base_happiness,gender_rate,hatch_counter,has_gender_differences,forms_switchable,type_1,type_2,stat_hp,stat_attack,stat_defense,stat_special_attack,stat_special_defense,stat_speed,stat_total,ability_1,ability_2,ability_hidden,egg_group_1,egg_group_2,evolves_from,evolution_chain_id,total_moves,sprite_front_default,sprite_front_shiny,sprite_official_artwork,in_red,in_blue,in_yellow,in_gold,in_silver,in_crystal,in_ruby,in_sapphire,in_emerald,in_firered,in_leafgreen,in_diamond,in_pearl,in_platinum,in_heartgold,in_soulsilver,in_black,in_white,in_black2,in_white2,in_x,in_y,in_omega_ruby,in_alpha_sapphire,in_sun,in_moon,in_ultra_sun,in_ultra_moon,in_lets_go_pikachu,in_lets_go_eevee,in_sword,in_shield,in_brilliant_diamond,in_shining_pearl,in_legends_arceus,in_scarlet,in_violet,pokedex_entry
605,elgyem,5,90,67,727,Cerebral pokemon,v,FALSE,FALSE,FALSE,blue,upright,,medium,255,70,4,20,FALSE,FALSE,psychic,,55,55,55,85,55,30,335,telepathy,synchronize,analytic,humanshape,,,307,82,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/605.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/605.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/605.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"It uses its strong psychic power to squeeze its opponent's brain, causing unendurable headaches."
606,beheeyem,10,345,170,728,Cerebral pokemon,v,FALSE,FALSE,FALSE,brown,humanoid,,medium,90,70,4,20,FALSE,FALSE,psychic,,75,75,75,125,95,40,485,telepathy,synchronize,analytic,humanshape,,elgyem,307,84,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/606.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/606.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/606.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"It can manipulate an opponent's memory. Apparently, it communicates by flashing its three different-colored fingers."
607,litwick,3,31,55,729,Candle pokemon,v,FALSE,FALSE,FALSE,white,blob,,medium-slow,190,70,4,20,FALSE,FALSE,ghost,fire,50,30,55,65,55,20,275,flash-fire,flame-body,infiltrator,indeterminate,,,308,72,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/607.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/607.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/607.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Litwick shines a light that absorbs the life energy of people and pokemon, which becomes the fuel that it burns."
608,lampent,6,130,130,730,Lamp pokemon,v,FALSE,FALSE,FALSE,black,arms,,medium-slow,90,70,4,20,FALSE,FALSE,ghost,fire,60,40,60,95,60,55,370,flash-fire,flame-body,infiltrator,indeterminate,,litwick,308,71,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/608.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/608.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/608.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"This ominous pokemon is feared. Through cities it wanders, searching for the spirits of the fallen."
609,chandelure,10,343,234,731,Luring pokemon,v,FALSE,FALSE,FALSE,black,arms,,medium-slow,45,70,4,20,FALSE,FALSE,ghost,fire,60,55,90,145,90,80,520,flash-fire,flame-body,infiltrator,indeterminate,,lampent,308,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/609.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/609.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/609.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"It absorbs a spirit, which it then burns. By waving the flames on its arms, it puts its foes into a hypnotic trance."
610,axew,6,180,64,732,Tusk pokemon,v,FALSE,FALSE,FALSE,green,upright,,slow,75,35,4,40,FALSE,FALSE,dragon,,46,87,60,30,40,57,320,rivalry,mold-breaker,unnerve,monster,dragon,,309,80,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/610.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/610.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/610.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,They use their tusks to crush the berries they eat. Repeated regrowth makes their tusks strong and sharp.
611,fraxure,10,360,144,733,Axe Jaw pokemon,v,FALSE,FALSE,FALSE,green,upright,,slow,60,35,4,40,FALSE,FALSE,dragon,,66,117,70,40,50,67,410,rivalry,mold-breaker,unnerve,monster,dragon,axew,309,76,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/611.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/611.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/611.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Since a broken tusk will not grow back, they diligently sharpen their tusks on river rocks after they've been fighting."
612,haxorus,18,1055,243,734,Axe Jaw pokemon,v,FALSE,FALSE,FALSE,yellow,upright,,slow,45,35,4,40,FALSE,FALSE,dragon,,76,147,90,60,70,97,540,rivalry,mold-breaker,unnerve,monster,dragon,fraxure,309,86,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/612.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/612.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/612.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,They are kind but can be relentless when defending territory. They challenge foes with tusks that can cut steel.
613,cubchoo,5,85,61,735,Chill pokemon,v,FALSE,FALSE,FALSE,white,upright,,medium,120,70,4,20,FALSE,FALSE,ice,,55,70,40,60,40,40,305,snow-cloak,slush-rush,rattled,ground,,,310,83,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/613.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/613.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/613.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"When it is not feeling well, its mucus gets watery and the power of its Ice-type moves decreases."
614,beartic,26,2600,177,736,Freezing pokemon,v,FALSE,FALSE,FALSE,white,quadruped,,medium,60,70,4,20,FALSE,FALSE,ice,,95,130,80,70,80,50,505,snow-cloak,slush-rush,swift-swim,ground,,cubchoo,310,100,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/614.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/614.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/614.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"It can make its breath freeze at will. Very able in the water, it swims around in northern seas and catches prey."
615,cryogonal,11,1480,180,737,Crystallizing pokemon,v,FALSE,FALSE,FALSE,blue,ball,,medium,25,70,-1,25,FALSE,FALSE,ice,,80,50,50,95,135,105,515,levitate,,,mineral,,,311,66,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/615.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/615.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/615.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"When its body temperature goes up, it turns into steam and vanishes. When its temperature lowers, it returns to ice."
616,shelmet,4,77,61,738,Snail pokemon,v,FALSE,FALSE,FALSE,red,ball,,medium,200,70,4,15,FALSE,FALSE,bug,,50,40,85,40,65,25,305,hydration,shell-armor,overcoat,bug,,,312,52,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/616.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/616.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/616.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"When attacked, it defends itself by closing the lid of its shell. It can spit a sticky, poisonous liquid."
617,accelgor,8,253,173,739,Shell Out pokemon,v,FALSE,FALSE,FALSE,red,arms,,medium,75,70,4,15,FALSE,FALSE,bug,,80,70,40,100,60,145,495,hydration,sticky-hold,unburden,bug,,shelmet,312,62,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/617.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/617.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/617.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"When its body dries out, it weakens. So, to prevent dehydration, it wraps itself in many layers of thin membrane."
618,stunfisk,7,110,165,740,Trap pokemon,v,FALSE,FALSE,FALSE,brown,fish,,medium,75,70,4,20,FALSE,FALSE,ground,electric,109,66,84,81,99,32,471,static,limber,sand-veil,water1,indeterminate,,313,74,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/618.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/618.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/618.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Its skin is very hard, so it is unhurt even if stepped on by sumo wrestlers. It smiles when transmitting electricity."
619,mienfoo,9,200,70,742,Martial Arts pokemon,v,FALSE,FALSE,FALSE,yellow,upright,,medium-slow,180,70,4,25,FALSE,FALSE,fighting,,45,85,50,55,50,65,350,inner-focus,regenerator,reckless,ground,humanshape,,314,83,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/619.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/619.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/619.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"In fights, they dominate with onslaughts of flowing, continuous attacks. With their sharp claws, they cut enemies."
620,mienshao,14,355,179,743,Martial Arts pokemon,v,FALSE,FALSE,FALSE,purple,upright,,medium-slow,45,70,4,25,FALSE,FALSE,fighting,,65,125,60,95,60,105,510,inner-focus,regenerator,reckless,ground,humanshape,mienfoo,314,91,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/620.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/620.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/620.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,It wields the fur on its arms like a whip. Its arm attacks come with such rapidity that they cannot even be seen.
621,druddigon,16,1390,170,744,Cave pokemon,v,FALSE,FALSE,FALSE,red,upright,,medium,45,70,4,30,FALSE,FALSE,dragon,,77,120,90,60,90,48,485,rough-skin,sheer-force,mold-breaker,dragon,monster,,315,91,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/621.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/621.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/621.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"It warms its body by absorbing sunlight with its wings. When its body temperature falls, it can no longer move."
622,golett,10,920,61,745,Automaton pokemon,v,FALSE,FALSE,FALSE,green,humanoid,,medium,190,70,-1,25,FALSE,FALSE,ground,ghost,59,74,50,35,50,35,303,iron-fist,klutz,no-guard,mineral,,,316,89,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/622.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/622.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/622.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"The energy that burns inside it enables it to move, but no one has yet been able to identify this energy."
623,golurk,28,3300,169,746,Automaton pokemon,v,FALSE,FALSE,FALSE,green,humanoid,,medium,90,70,-1,25,FALSE,FALSE,ground,ghost,89,124,80,55,80,55,483,iron-fist,klutz,no-guard,mineral,,golett,316,105,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/623.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/623.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/623.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,It flies across the sky at Mach speeds. Removing the seal on its chest makes its internal energy go out of control.
624,pawniard,5,102,68,747,Sharp Blade pokemon,v,FALSE,FALSE,FALSE,red,humanoid,,medium,120,35,4,20,FALSE,FALSE,dark,steel,45,85,70,40,40,60,340,defiant,inner-focus,pressure,humanshape,,,317,84,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/624.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/624.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/624.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Blades comprise this pokemon's entire body. If battling dulls the blades, it sharpens them on stones by the river."
625,bisharp,16,700,172,748,Sword Blade pokemon,v,FALSE,FALSE,FALSE,red,humanoid,,medium,45,35,4,20,FALSE,FALSE,dark,steel,65,125,100,60,70,70,490,defiant,inner-focus,pressure,humanshape,,pawniard,317,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/625.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/625.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/625.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"It leads a group of Pawniard. It battles to become the boss, but will be driven from the group if it loses."
626,bouffalant,16,946,172,749,Bash Buffalo pokemon,v,FALSE,FALSE,FALSE,brown,quadruped,,medium,45,70,4,20,FALSE,FALSE,normal,,95,110,95,40,95,55,490,reckless,sap-sipper,soundproof,ground,,,318,73,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/626.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/626.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/626.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Their fluffy fur absorbs damage, even if they strike foes with a fierce headbutt."
627,rufflet,5,105,70,750,Eaglet pokemon,v,FALSE,FALSE,FALSE,white,wings,,slow,190,70,0,20,FALSE,FALSE,normal,flying,70,83,50,37,50,60,350,keen-eye,sheer-force,hustle,flying,,,319,68,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/627.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/627.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/627.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"They crush berries with their talons. They bravely stand up to any opponent, no matter how strong it is."
628,braviary,15,410,179,751,Valiant pokemon,v,FALSE,FALSE,FALSE,red,wings,,slow,60,70,0,20,FALSE,FALSE,normal,flying,100,123,75,57,75,80,510,keen-eye,sheer-force,defiant,flying,,rufflet,319,73,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/628.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/628.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/628.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,They fight for their friends without any thought about danger to themselves. One can carry a car while flying.
629,vullaby,5,90,74,752,Diapered pokemon,v,FALSE,FALSE,FALSE,brown,wings,,slow,190,35,8,20,FALSE,FALSE,dark,flying,70,55,75,45,65,60,370,big-pecks,overcoat,weak-armor,flying,,,320,73,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/629.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/629.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/629.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Their wings are too tiny to allow them to fly. They guard their posteriors with bones that were gathered by Mandibuzz.
630,mandibuzz,12,395,179,753,Bone Vulture pokemon,v,FALSE,FALSE,FALSE,brown,wings,,slow,60,35,8,20,FALSE,FALSE,dark,flying,110,65,105,55,95,80,510,big-pecks,overcoat,weak-armor,flying,,vullaby,320,80,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/630.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/630.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/630.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,It makes a nest out of bones it finds. It grabs weakened prey in its talons and hauls it to its nest of bones.
631,heatmor,14,580,169,754,Anteater pokemon,v,FALSE,FALSE,FALSE,red,upright,,medium,90,70,4,20,FALSE,FALSE,fire,,85,97,66,105,66,65,484,gluttony,flash-fire,white-smoke,ground,,,321,80,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/631.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/631.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/631.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,It breathes through a hole in its tail while it burns with an internal fire. Durant is its prey.
632,durant,3,330,169,755,Iron Ant pokemon,v,FALSE,FALSE,FALSE,gray,armor,,medium,90,70,4,20,FALSE,FALSE,bug,steel,58,109,112,48,48,109,484,swarm,hustle,truant,bug,,,322,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/632.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/632.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/632.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"They attack in groups, covering themselves in steel armor to protect themselves from Heatmor."
